Id,DetectedCamera,AngleOfSign,SignAspectRatio,SignWidth,SignHeight,SignFacing (Target)
2c91808d5aba7da4015acdaa08f0611b,Right,79,0.7,55,79,Front
2c91809e5aba7d25015acd9fba2f2570,Right,66,0.65,147,226,Front
2c91808e5ba96106015bab34855f1599,Rear,229,1.16,79,68,Rear
2c91809e5aba7d25015acdb99fff27d2,Rear,148,1.19,44,37,Rear
2c9180a35b853b13015b8be827fd5945,Front,18,0.95,92,97,Front
2c9180935b853a2d015b8bdbb7ab5556,Front,19,0.85,90,106,Front
2c9180a35b853b13015b8bc00aa1569b,Rear,203,0.96,45,47,Rear
2c9180a35b853b13015b8be827fd5952,Front,13,0.85,45,53,Front
2c91809e5aba7d25015acdbd77cd2844,Front,13,0.85,45,53,Front
2c9180a35b853b13015b8b5e45a95097,Right,61,0.86,100,116,Front
2c91808d5aba7da4015acdb1b77b618f,Right,58,1,91,91,Front
2c91808d5aba7da4015acdb1b77b6195,Front,13,0.62,38,61,Front
2c91809e5aba7d25015acddb65682ae3,Rear,194,0.9,36,40,Rear
2c91808d5aba7da4015acdcf100c6375,Front,24,0.95,174,184,Front
2c9180a35b853b13015b8b693dc750ff,Rear,220,1.15,84,73,Rear
2c9180a35b853b13015b8b693dc75100,Right,54,1.03,102,99,Front
2c9180a35b853b13015b8b693dc750fe,Rear,217,1.04,77,74,Rear
2c9180a35b853b13015b8b693dc750fb,Front,31,0.93,84,90,Front
2c91808e5aba7da4015acdd6162f5fdd,Right,70,0.6,115,193,Front
2c9180a35b853b13015b8b63c4a450ca,Rear,213,1.08,93,86,Rear
2c9180845aba7d30015acd98bc0902d6,Front,15,1.01,68,67,Front
2c91809e5aba7d25015acd98fc6924d1,Left,245,0.68,57,84,Rear
2c91808d5aba7da4015acd9507fd5fbd,Front,17,0.98,107,109,Front
2c91808e5b853b1a015b8b6b13a04afc,Front,19,0.81,76,94,Front
2c9180a55ba961a6015bab327ca31454,Rear,194,1.03,38,37,Rear
2c91808e5aba7da4015acdad718f5d4c,Rear,194,1.03,38,37,Rear
2c91808e5aba7da4015acdad718f5d47,Rear,210,0.9,65,72,Rear
2c91808d5aba7da4015acde80914650d,Front,15,1,74,74,Front
2c91808d5aba7da4015acd9507fd5fc2,Front,24,0.84,92,110,Front
2c9180a55ba961a6015bab327ca3144e,Front,24,0.84,92,110,Front
2c91808d5aba7da4015acd9507fd5fbf,Rear,213,1.02,103,101,Rear
2c91809e5aba7d25015acdd1504a29fd,Front,27,1.04,172,165,Front
2c91809e5ba96014015bab30da41167b,Rear,202,1,38,38,Rear
2c91809e5ba96014015bab30da401679,Right,53,0.96,93,97,Front
2c91808e5aba7da4015acd8775185b44,Right,53,0.96,93,97,Front
2c91808e5aba7da4015acd8775185b46,Rear,202,1,38,38,Rear
2c91808e5aba7da4015acd8775185b4a,Front,13,0.9,75,83,Front
2c91809e5ba96014015bab30da411680,Rear,214,1.14,48,42,Rear
2c91809e5ba96014015bab2a7ffb149c,Rear,212,0.98,40,41,Rear
2c91808d5aba7da4015acda63f3060d1,Rear,212,0.98,40,41,Rear
2c91808d5aba7da4015acd910b405f82,Front,15,0.91,58,64,Front
2c91809e5aba7d25015acd9b56c324ec,Front,21,0.58,63,109,Front
2c91809e5ba96014015bab36992d177b,Front,21,0.58,63,109,Front
2c91808d5aba7da4015acd910b405f85,Left,254,1.07,131,123,Rear
2c91808e5aba7da4015acd8775185b4c,Front,32,0.97,149,154,Front
2c91809e5ba96014015bab30da411681,Front,32,0.97,149,154,Front
2c91808e5aba7da4015acda316015cce,Right,70,0.55,69,125,Front
2c9180a55ba961a6015bab30f95c1423,Front,23,1.02,89,87,Front
2c9180a55ba961a6015bab30f95c1424,Left,253,0.73,43,59,Rear
2c91808e5aba7da4015acd97fac15c27,Left,253,0.73,43,59,Rear
2c9180845aba7d30015acda276360363,Right,71,0.49,80,164,Front
2c91808e5ba960a0015bab34671c1778,Rear,205,1.09,89,82,Rear
2c9180845aba7d30015acda276360362,Left,236,1.46,98,67,Rear
2c91808e5b853b1a015b8bf3079752d5,Right,92,0.81,30,37,Front
2c91808e5b853b1a015b8bd7f40551bf,Rear,213,0.91,60,66,Rear
2c9180ad5b853aa1015b8bcdfb845962,Front,21,0.95,107,113,Front
2c91808d5aba7da4015acdbd583c6217,Rear,213,0.91,60,66,Rear
2c91808d5aba7da4015acdbd583c6216,Right,71,0.64,49,77,Front
2c91808e5b853b1a015b8b5529c44983,Rear,158,0.92,45,49,Rear
2c91809e5aba7d25015acda9c7fc269f,Right,122,0.8,55,69,Rear
2c91809e5aba7d25015acd9fd7e12573,Left,306,1.04,152,146,Front
2c91808e5b853b1a015b8bd7f40551b0,Rear,203,0.86,88,102,Rear
2c91809e5aba7d25015acde7c2c62b6f,Rear,219,1.15,62,54,Rear
2c91809e5aba7d25015acde7c2c62b6d,Right,70,0.61,88,144,Front
2c9180ad5b853aa1015b8ba12e655696,Front,13,0.98,64,65,Front
2c91809e5aba7d25015acd9fd7e12577,Front,27,1.04,71,68,Front
2c91808e5aba7da4015acdbd98a75eaf,Rear,156,0.93,40,43,Rear
2c9180845aba7d30015acd9f725b0334,Front,16,1.09,102,94,Front
2c9180ad5b853aa1015b8b5c9a7851d7,Front,34,1,92,92,Front
2c91809659f86230015a086ef6b9662e,Right,42,1.26,117,93,Front
2c91809659f86230015a088b500a68a1,Rear,220,1.22,138,113,Rear
2c91809659f86230015a088b500a68a0,Right,45,1.51,232,154,Front
2c91809659f86230015a08a339846adb,Front,15,0.95,87,92,Front
2c91809659f86230015a08a339846adc,Rear,194,0.91,39,43,Rear
2c91809659f86230015a082d16286099,Rear,204,0.95,74,78,Rear
2c91809659f86230015a0ab979ec56aa,Front,21,1.03,80,78,Front
2c91809659f86230015a08c530a06dcd,Right,56,0.92,89,97,Front
2c91809659f86230015a0ab979ec56a9,Rear,213,0.96,89,93,Rear
2c91809659f86230015a08c530a06dd5,Right,65,0.74,97,131,Front
2c91809659f86230015a08d394e06fd3,Left,250,0.73,72,98,Rear
2c91809659f86230015a08d394e06fd2,Front,19,0.96,95,99,Front
2c91809659f86230015a08d394e06fce,Front,16,0.81,42,52,Front
2c91809659f86230015a08d394e06fd0,Front,15,0.83,49,59,Front
2c91809659f86230015a08d394e06fd1,Rear,199,1.02,52,51,Rear
2c91809659f86230015a087d627e677a,Front,13,0.85,44,52,Front
2c91809659f86230015a087d627e6779,Rear,202,1.1,67,61,Rear
2c91809659f86230015a091387be7721,Rear,194,0.91,40,44,Rear
2c91809659f86230015a08cf0d986eb3,Right,62,0.84,92,109,Front
2c91809659f86230015a08cf0d986eb6,Front,343,1,36,36,Front
2c91809659f86230015a09ee8ffb20dc,Rear,224,0.93,65,70,Rear
2c91809659f86230015a086530fb6552,Front,26,1.07,207,193,Front
2c91809659f86230015a08226bde5f9e,Right,66,0.6,66,110,Front
2c91809659f86230015a08226bde5f99,Front,31,1.02,104,102,Front
2c91809659f86230015a086530fb6554,Front,13,0.95,71,75,Front
2c91809659f86230015a092c55df7a43,Front,40,1.12,163,145,Front
2c91809659f86230015a09e052c81dc3,Left,257,0.54,51,94,Rear
2c91809659f86230015a08226bde5fa1,Rear,228,1.1,108,98,Rear
2c91809659f86230015a09e052c81dc0,Rear,212,0.71,60,84,Rear
2c91809659f86230015a09e052c81db7,Rear,227,1.55,62,40,Rear
2c91809659f86230015a09e052c81dce,Right,81,0.41,46,113,Front
2c91809659f86230015a099aa8de0d3d,Right,60,0.8,93,116,Front
2c91809659f86230015a085e749264cd,Right,65,0.71,84,118,Front
2c91809659f86230015a092c55e07a49,Front,28,0.89,98,110,Front
2c91809659f86230015a085e749264d3,Left,240,0.92,55,60,Rear
2c91809659f86230015a099aa8de0d4f,Front,39,1,236,237,Front
2c91809659f86230015a0924dfb5792e,Right,53,1.01,121,120,Front
2c91809659f86230015a0924dfb57931,Rear,214,1,50,50,Rear
2c91809659f86230015a08fa299b73f2,Rear,197,0.97,32,33,Rear
2c91808e5aba7da4015acda2b65f5cc0,Rear,206,0.97,60,62,Rear
2c9180935b853a2d015b8bc9ea26543d,Right,60,0.77,178,230,Front
2c91808e5b853b1a015b8bd3fb2b5155,Right,54,0.8,164,205,Front
2c9180935b853a2d015b8bc2408a53da,Left,250,0.53,26,49,Rear
2c91808e5aba7da4015acda36bc65ce6,Front,38,1.21,250,207,Front
2c9180935b853a2d015b8bd73ae354f6,Left,239,0.82,56,68,Rear
2c91808e5aba7da4015acda36bc65cec,Right,60,0.74,116,156,Front
2c9180935b853a2d015b8bc2408a53df,Rear,141,1.1,46,42,Rear
2c91809e5aba7d25015acda975b72665,Front,40,0.91,198,218,Front
2c91809e5aba7d25015acd6f16a62124,Front,24,1.03,92,89,Front
2c91808e5aba7da4015acd7ba1b85ae0,Right,45,1.18,261,221,Front
2c91808e5aba7da4015acdfabf86625c,Front,38,1.09,209,191,Front
2c91808e5b853b1a015b8bc95ea650fb,Rear,205,0.94,84,89,Rear
2c91808e5aba7da4015acd7e578b5afb,Rear,205,0.94,84,89,Rear
2c9180845aba7d30015acd9b906b02f2,Left,246,0.82,47,57,Rear
2c9180845aba7d30015acd9b906b02f5,Front,27,1.04,158,152,Front
2c9180845aba7d30015acd9b906b02ec,Right,64,0.77,103,133,Front
2c91808e5ba96106015bab36412715b6,Front,21,0.98,85,87,Front
2c91808e5aba7da4015acdc5db3d5f24,Front,21,0.98,85,87,Front
2c9180845aba7d30015acd9b906b02eb,Rear,205,0.96,53,55,Rear
2c91809e5aba7d25015acd6f65842143,Right,79,0.36,43,120,Front
2c91808e5aba7da4015acdc5db3d5f19,Front,31,1.03,217,210,Front
2c91809e5ba96014015bab37c9aa17c7,Front,14,0.96,81,84,Front
2c91808e5ba96106015bab36412715ae,Right,42,1.45,133,92,Front
2c91808e5aba7da4015acda2b65f5cbc,Rear,216,0.93,55,59,Rear
2c91809e5ba96014015bab30bcaa166a,Rear,216,1.05,66,63,Rear
2c91809e5ba96014015bab30bcaa166b,Right,63,0.78,140,179,Front
2c91809e5aba7d25015acd6f65842134,Right,66,0.66,75,114,Front
2c91809e5aba7d25015acd946296244e,Rear,224,1.09,75,69,Rear
2c91809e5aba7d25015acd9525bc247e,Front,311,1.56,81,52,Front
2c91808e5aba7da4015acd817c925b0f,Front,33,0.98,213,217,Front
2c91809e5aba7d25015acd946296244a,Left,244,0.66,42,64,Rear
2c91809e5ba96014015bab26528a12d6,Left,246,0.58,41,71,Rear
2c91809e5aba7d25015acd72e0002192,Front,23,0.75,50,67,Front
2c91809e5aba7d25015acd9462962449,Right,74,0.54,70,129,Front
2c9180935b853a2d015b8bd73ae354f8,Right,68,0.67,42,63,Front
2c91808e5aba7da4015acda36bc65ce9,Rear,217,1.14,65,57,Rear
2c91809e5aba7d25015acd72e0002194,Front,40,0.99,98,99,Front
2c91809e5aba7d25015acd9462962443,Front,24,1.02,107,105,Front
2c9180935b853a2d015b8bd73ae354f3,Right,69,0.7,119,169,Front
2c91809e5aba7d25015acd7ef573226d,Right,71,0.47,99,212,Front
2c91809e5aba7d25015acd906b7f23d8,Front,13,1,67,67,Front
2c91808d5aba7da4015acd59ec3a5dcd,Rear,193,0.95,36,38,Rear
2c91809e5ba96014015bab37c9aa17bf,Left,239,1.09,49,45,Rear
2c91809e5aba7d25015acd90b2ac23e7,Left,239,1.09,49,45,Rear
2c91808d5aba7da4015acd59ec3a5dcf,Left,235,0.93,69,74,Rear
2c91809e5ba96014015bab37c9aa17c2,Front,20,0.91,110,121,Front
2c91809e5aba7d25015acd736167219c,Front,24,0.78,69,88,Front
2c91809e5ba96014015bab37c9aa17c5,Rear,215,1,52,52,Rear
2c91809e5aba7d25015acd90b2ac23ed,Rear,215,1,52,52,Rear
2c91808d5aba7da4015acdc60c9f62b0,Front,25,0.92,162,176,Front
2c91808e5ba96106015bab42849a18b9,Rear,211,0.98,52,53,Rear
2c91808e5aba7da4015acd9183d25bdd,Front,19,1.13,106,94,Front
2c91808e5ba96106015bab42849a18b7,Front,19,1.13,106,94,Front
2c91808e5ba96106015bab42849a18ac,Rear,219,0.91,70,77,Rear
2c91808e5aba7da4015acd9183d25bd2,Right,72,0.42,89,210,Front
2c91808e5ba96106015bab32eb901517,Rear,220,1,45,45,Rear
2c91808d5aba7da4015acdc60c9f62b2,Rear,213,1.24,47,38,Rear
2c9180a55ba961a6015bab2d1e6a132f,Rear,220,1.15,53,46,Rear
2c91808d5aba7da4015acdc60c9f62b6,Front,20,1.14,72,63,Front
2c91809e5aba7d25015acda2d95725c7,Right,57,0.93,227,243,Front
2c9180845aba7d30015acdcd0c520597,Left,244,0.83,44,53,Rear
2c91808e5ba96106015bab32eb901519,Right,68,0.65,54,83,Front
2c91808d5aba7da4015acda909d16107,Front,24,0.98,170,173,Front
2c91809e5aba7d25015acd68923a20b9,Right,67,0.64,58,90,Front
2c9180a55ba961a6015bab2cff7d1314,Front,24,0.98,170,173,Front
2c91808d5aba7da4015acdb2b4db619a,Left,245,0.8,84,105,Rear
2c91808d5aba7da4015acdb2b4db619e,Right,133,1.05,40,38,Rear
2c91808d5aba7da4015acdd18ce4638f,Left,259,0.48,37,77,Rear
2c91808e5aba7da4015acdc2da1f5eec,Rear,222,1.23,59,48,Rear
2c91808e5ba960a0015bac1456a02cb7,Right,78,0.48,110,229,Front
2c91809e5aba7d25015acdad50bf26e7,Right,78,0.48,110,229,Front
2c9180a35b853b13015b8b7d725a5271,Front,29,0.95,74,78,Front
2c91808d5aba7da4015acdd18ce4638b,Rear,214,0.62,76,122,Rear
2c91808d5aba7da4015acdd18ce46393,Left,244,0.84,36,43,Rear
2c9180845aba7d30015acd78d87301fd,Right,58,0.85,56,66,Front
2c91809e5aba7d25015acdf170ea2c02,Right,64,0.89,126,141,Front
2c91809e5aba7d25015acdf170ea2c03,Rear,219,0.97,69,71,Rear
2c9180935b853a2d015b8b676e4c4d64,Front,33,1.02,199,196,Front
2c9180935b853a2d015b8b676e4c4d5c,Right,75,0.49,49,100,Front
2c91808e5aba7da4015acdfabf86626b,Rear,209,1,33,33,Rear
2c9180a55ba961a6015bab2d1e6a1324,Front,15,0.88,59,67,Front
2c91809e5aba7d25015acda2d95725c1,Front,15,0.88,59,67,Front
2c91809e5ba96014015bab3a49911877,Rear,220,0.94,66,70,Rear
2c91809e5ba96014015bab3a4991187b,Right,71,0.62,97,157,Front
2c91808e5aba7da4015acd9ee6105c8d,Right,71,0.62,97,157,Front
2c9180a55ba961a6015bab2d1e6a131f,Rear,228,1.23,96,78,Rear
2c91809e5aba7d25015acda2d95725bd,Rear,228,1.23,96,78,Rear
2c9180845aba7d30015acdcd0c5205a4,Left,240,0.83,48,58,Rear
2c91808e5ba960a0015bac1456a02cba,Rear,222,0.92,48,52,Rear
2c91809e5aba7d25015acdad50bf26e1,Right,63,0.82,85,104,Front
2c91808e5aba7da4015acdc2da1f5ee5,Rear,213,0.75,36,48,Rear
2c9180845aba7d30015acdcd0c5205aa,Front,355,0.94,30,32,Front
2c91808d5aba7da4015acd7690a75ed5,Rear,212,1.16,44,38,Rear
2c91809e5ba96014015bab3552461716,Front,19,1.05,131,125,Front
2c91808d5aba7da4015acd6c05fa5e6b,Rear,211,1.15,46,40,Rear
2c91809e5aba7d25015acd6fe3a5214e,Left,241,0.83,39,47,Rear
2c91809e5ba96014015bab3552461718,Rear,209,0.96,49,51,Rear
2c91809e5aba7d25015acda22e8b259d,Right,74,0.41,44,107,Front
2c91809e5ba96014015bab355246171d,Right,74,0.41,44,107,Front
2c91809e5ba96014015bab26528a12db,Front,21,1.03,119,116,Front
2c91809e5ba96014015bab355246171e,Left,246,0.62,42,68,Rear
2c91809e5aba7d25015acd6fe3a52151,Right,75,0.6,60,100,Front
2c9180845aba7d30015acd5cbbd700e5,Front,32,0.9,119,132,Front
2c91809e5aba7d25015acda3885725db,Right,60,0.95,105,111,Front
2c91808d5aba7da4015acdb2b4db61aa,Front,13,1,62,62,Front
2c91808e5aba7da4015acd8e065c5b91,Front,31,0.72,93,130,Front
2c91808e5aba7da4015acdb553c75e0d,Right,89,0.9,36,40,Front
2c91808e5aba7da4015acdb19af95db8,Front,18,0.72,121,168,Front
2c91808e5aba7da4015acdb19af95db3,Rear,217,0.85,141,165,Rear
2c91808e5aba7da4015acddda7fe6086,Front,39,0.91,201,220,Front
2c91808e5aba7da4015acdb19af95daa,Front,28,1.05,210,200,Front
2c91808e5aba7da4015acdb19af95da3,Front,24,0.93,162,174,Front
2c91808e5aba7da4015acdb19af95d9d,Front,41,1.05,166,158,Front
2c91808e5aba7da4015acdb19af95d94,Rear,214,0.88,76,86,Rear
2c91808e5aba7da4015acdb553c75e2b,Rear,225,0.98,87,89,Rear
2c91808e5aba7da4015acdb553c75e28,Front,29,0.95,91,96,Front
2c91808e5b853b1a015b8b7104694bbc,Right,71,0.57,62,108,Front
2c91808e5b853b1a015b8b7104694bc4,Right,77,0.55,55,100,Right
2c9180935b853a2d015b8b8a6e624f9a,Rear,214,1.15,53,46,Rear
2c9180935b853a2d015b8b8a6e624f91,Front,38,0.93,257,275,Front
2c9180935b853a2d015b8b77f9544e73,Right,71,0.58,82,141,Rear
2c9180935b853a2d015b8b77f9544e90,Right,53,1.05,133,127,Front
2c91808e5b853b1a015b8b9c3d704e1a,Left,251,0.41,40,98,Rear
2c91808e5b853b1a015b8b694ef84ab3,Front,34,1.09,271,248,Front
2c91808e5b853b1a015b8b694ef84ab9,Front,16,0.93,88,95,Front
2c91808d5aba7da4015acd7690a75ecd,Rear,216,1.03,36,35,Rear
2c91808d5aba7da4015acd7690a75ed2,Left,236,1.06,51,48,Rear
2c91809e5aba7d25015acd7ed1842260,Left,248,0.65,39,60,Rear
2c91808e5ba96106015bab273dfb10c4,Front,29,1.08,167,155,Front
2c91808e5aba7da4015acd7e3f445af5,Front,28,0.96,91,95,Front
2c91808e5aba7da4015acd7e3f435af4,Rear,222,0.96,50,52,Rear
2c91809e5aba7d25015acd7f32422282,Rear,226,1.04,54,52,Rear
2c91808e5ba96106015bab273dfb10cf,Rear,226,1.04,54,52,Rear
2c91809e5aba7d25015acda98f892678,Rear,219,1.08,83,77,Rear
2c91808e5aba7da4015acddda7fe6073,Right,57,0.77,62,81,Front
2c91808e5aba7da4015acdea7a2b61aa,Front,35,0.93,122,131,Front
2c91808e5aba7da4015acdea7a2b6192,Rear,206,0.91,31,34,Rear
2c91809e5aba7d25015acda9589c2652,Right,43,1.35,168,124,Front
2c91809e5aba7d25015acdc2888c28be,Front,38,1.07,214,200,Front
2c9180845aba7d30015acdb93f300461,Right,94,0.92,46,50,Front
2c91808d5aba7da4015acdc60c9f62b9,Right,58,1.26,44,35,Front
2c91808e5aba7da4015acd846d0e5b2a,Rear,218,1.18,58,49,Rear
2c91809e5aba7d25015acdc2888c28c5,Rear,228,1.23,100,81,Rear
2c91809e5aba7d25015acdc2888c28b4,Right,48,1.2,147,122,Front
2c9180845aba7d30015acdb93f30046a,Rear,228,0.99,67,68,Rear
2c91809e5aba7d25015acda98f892679,Right,58,0.87,195,224,Front
2c91809e5aba7d25015acdc2888c28c7,Rear,203,1,36,36,Rear
2c91809e5aba7d25015acda98f892672,Left,249,0.53,43,81,Rear
2c9180845aba7d30015acdb93f30046f,Front,16,0.91,139,152,Front
2c91809e5aba7d25015acd845b0e22f2,Right,64,0.76,90,119,Front
2c91809e5aba7d25015acdaeef4a2714,Right,54,0.89,142,160,Front
2c91809e5aba7d25015acda3885725d5,Rear,217,1.03,66,64,Rear
2c91808e5b853b1a015b8ba7ca604ed5,Front,28,0.98,109,111,Front
2c9180845aba7d30015acd6bc930019d,Front,28,0.98,109,111,Front
2c9180845aba7d30015acd6328040147,Rear,219,1.09,50,46,Rear
2c9180845aba7d30015acd6bc930019f,Right,64,0.81,71,88,Front
2c9180845aba7d30015acd5cbbd700ee,Rear,200,1.07,46,43,Rear
2c9180845aba7d30015acd5cbbd700e9,Rear,200,1.06,67,63,Rear
2c91809e5aba7d25015acd7e7882222e,Rear,217,0.95,42,44,Rear
2c91808e5ba960a0015bab2e67961615,Rear,217,0.95,42,44,Rear
2c91809e5aba7d25015acd72149a216f,Left,255,0.51,56,110,Rear
2c91809e5aba7d25015acdadf46f26f8,Front,13,1,59,59,Front
2c91809e5aba7d25015acdb88c1727c5,Rear,210,1.14,83,73,Rear
2c91808e5aba7da4015acd72f4715a8a,Front,14,1.13,70,62,Front
2c91809e5aba7d25015acd6edd322114,Front,9,1.03,37,36,Front
2c91809e5aba7d25015acd6edd322112,Rear,221,1.19,88,74,Rear
2c9180935b853a2d015b8bcc1b135466,Rear,223,1.16,80,69,Rear
2c91809e5aba7d25015acd7e78822232,Right,63,0.72,77,107,Front
2c9180a35b853b13015b8b8c36f5536c,Front,19,0.98,55,56,Front
2c9180a55ba961a6015bab3ba047163e,Front,19,1.13,90,80,Front
2c91809e5aba7d25015acd813d8d22a4,Front,19,1.13,90,80,Front
2c9180ad5b853aa1015b8b9c0515565e,Front,11,0.98,59,60,Front
2c91809e5aba7d25015acd813d8d22a5,Rear,206,1,35,35,Rear
2c9180a55ba961a6015bab3ba047163f,Rear,206,1,35,35,Rear
2c91809e5aba7d25015acdb2fe672793,Left,242,0.83,89,107,Rear
2c91809e5aba7d25015acd7e7882222a,Rear,220,1.2,61,51,Rear
2c91808e5ba960a0015bab2e67961611,Rear,220,1.2,61,51,Rear
2c91808e5ba960a0015bab2e67961612,Front,16,0.97,57,59,Front
2c9180ad5b853aa1015b8b9c0515565b,Left,231,1.12,48,43,Front
2c91809e5aba7d25015acd7e7882222d,Front,17,0.86,75,87,Front
2c9180845aba7d30015acd7269f501af,Rear,208,1.08,52,48,Rear
2c91809e5aba7d25015acdc892a9292b,Left,222,1.63,52,32,Rear
2c91808d5aba7da4015acdc2b30e6277,Front,22,1.03,128,124,Front
2c91809e5aba7d25015acdba5d1f27fc,Right,63,0.76,158,209,Front
2c91809e5aba7d25015acdba5d1f27fd,Rear,220,1.03,60,58,Rear
2c91809e5aba7d25015acdc8b7002947,Front,28,0.91,75,82,Front
2c91809e5aba7d25015acdc8b7002943,Left,249,0.59,36,61,Rear
2c91809e5aba7d25015acdcb0e75299b,Front,24,0.98,110,112,Front
2c9180845aba7d30015acdd72cb405f7,Rear,223,1.05,59,56,Rear
2c9180845aba7d30015acdd72cb405f6,Front,24,0.91,106,116,Front
2c9180ad5b853aa1015b8b77d2c85390,Rear,210,1.14,48,42,Rear
2c9180ad5b853aa1015b8b6d0fc152cb,Front,20,1.21,116,96,Front
2c9180935b853a2d015b8b7d8a514eed,Right,46,1.1,339,307,Front
2c9180845aba7d30015acdc59cf80539,Right,52,1.21,136,112,Front
2c91808e5b853b1a015b8b7795894c43,Rear,222,1.04,54,52,Rear
2c9180845aba7d30015acdc59cf80533,Rear,218,0.91,48,53,Rear
2c9180ad5b853aa1015b8b81387b540c,Right,65,0.92,266,288,Front
2c91809e5ba96014015bab72a4ca1fb2,Right,45,1.22,294,241,Front
2c9180845aba7d30015acdc59cf80532,Front,27,0.98,129,131,Front
2c91809e5aba7d25015acda9e95926b9,Rear,207,0.85,33,39,Rear
2c9180ad5b853aa1015b8b77d2c853a5,Right,78,0.38,40,105,Front
2c91809e5aba7d25015acda9e95926bb,Right,53,1,189,189,Front
2c91809e5ba96014015bab36b6f21783,Rear,210,0.98,59,60,Rear
2c91809e5aba7d25015acda6a2b7261a,Front,18,1.02,100,98,Front
2c91808e5aba7da4015acd7bf63f5ae8,Rear,210,0.98,59,60,Rear
2c91809e5aba7d25015acda6a2b7261f,Front,22,0.88,104,118,Front
2c91809e5aba7d25015acdc3623728ef,Right,43,1.35,174,129,Front
2c91808e5aba7da4015acd7bf63f5ae9,Left,246,0.74,54,73,Rear
2c91808e5aba7da4015acd7bf63f5aec,Front,32,1.02,108,106,Front
2c91809e5ba96014015bab36b6f21789,Rear,217,1.22,99,81,Rear
2c91809e5aba7d25015acdc3623728ed,Rear,206,0.96,47,49,Rear
2c91808e5aba7da4015acd7bf63f5aee,Rear,217,1.22,99,81,Rear
2c91809e5ba96014015bab36b6f2178b,Front,19,1,129,129,Front
2c91808e5aba7da4015acd7bf63f5aef,Front,19,1,129,129,Front
2c9180935b853a2d015b8b605fe44cce,Left,250,0.57,44,77,Rear
2c9180935b853a2d015b8b8a6e624fdd,Left,307,0.97,136,140,Front
2c9180935b853a2d015b8b8a6e624fc7,Right,72,0.47,61,131,Rear
2c91808e5ba960a0015bac51fc593107,Left,246,0.62,39,63,Rear
2c91808e5ba960a0015bac51fc593134,Front,43,1.1,483,439,Front
2c9180a55ba961a6015bab34d77514c2,Left,251,0.6,27,45,Rear
2c91808d5aba7da4015acd989e2f5fef,Left,247,0.5,24,48,Rear
2c91808d5aba7da4015acd91c2e85f8e,Left,251,0.6,27,45,Rear
2c9180a55ba961a6015bab34d77514ce,Rear,214,0.98,45,46,Rear
2c91808d5aba7da4015acd91c2e85f9a,Rear,214,0.98,45,46,Rear
2c91808d5aba7da4015acd91c2e85f9c,Right,64,0.74,147,200,Front
2c91809e5aba7d25015acda9e95926b8,Front,16,0.98,87,89,Front
2c91808d5aba7da4015acd989e2f5fea,Front,25,1.01,69,68,Front
2c91809e5aba7d25015acd7f32422288,Front,13,0.98,64,65,Front
2c91809e5aba7d25015acdc3623728ec,Front,13,0.87,69,79,Front
2c91809e5aba7d25015acdc3623728eb,Rear,222,1.33,53,40,Rear
2c91808e5aba7da4015acd7bf63f5af0,Front,38,0.93,309,331,Front
2c91809e5aba7d25015acdc3623728ea,Front,45,0.95,270,283,Front
2c91809e5aba7d25015acd908bb423db,Right,63,0.73,104,142,Front
2c91809e5aba7d25015acd7f32422284,Front,27,0.99,140,141,Front
2c91809e5aba7d25015acd813d8d2298,Left,247,0.64,27,42,Rear
2c9180a55ba961a6015bab3ba0471633,Right,69,0.5,51,103,Front
2c91808e5ba96106015bab2f2bc613f2,Rear,223,0.92,82,89,Rear
2c91808e5ba96106015bab2f2bc613f7,Front,22,0.9,99,110,Front
2c91809e5aba7d25015acd908bb423e0,Rear,201,0.95,59,62,Rear
2c9180a55ba961a6015bab3ba0471635,Left,247,0.88,53,60,Rear
2c91808d5aba7da4015acdc6332a62dc,Right,48,1.18,146,124,Front
2c91808e5aba7da4015acdb553c75e18,Right,57,0.81,291,358,Front
2c91808d5aba7da4015acdc6332a62d2,Right,53,1.07,152,142,Front
2c91808d5aba7da4015acdd706d263f1,Rear,219,1.02,55,54,Rear
2c91808d5aba7da4015acdd706d263de,Rear,216,0.98,41,42,Rear
2c9180ad5b853aa1015b8b8e45df557e,Right,56,0.86,128,149,Rear
2c91808d5aba7da4015acdd706d263f8,Right,68,0.67,126,187,Front
2c91809e5aba7d25015acdcb0e752982,Front,25,0.99,116,117,Front
2c91809e5aba7d25015acdcb0e752983,Left,247,0.61,50,82,Rear
2c91808d5aba7da4015acdd706d263fc,Left,254,0.44,39,88,Rear
2c91809e5aba7d25015acdcb0e752988,Right,72,0.55,58,105,Front
2c91809e5aba7d25015acdcb0e752991,Left,243,0.84,31,37,Rear
2c91809e5aba7d25015acdcb0e752992,Left,244,0.73,87,120,Rear
2c9180935b853a2d015b8b60ea844d03,Left,244,0.63,42,67,Rear
2c9180935b853a2d015b8b60ea844d11,Rear,222,0.98,79,81,Rear
2c91808e5b853b1a015b8b8702514cfb,Right,54,1.03,226,220,Front
2c9180a35b853b13015b8b942a4d53d6,Left,246,0.76,35,46,Front
2c91808e5b853b1a015b8b8702514d04,Front,16,1.04,120,115,Front
2c91809e5aba7d25015acd794b9621fb,Front,23,0.89,68,76,Front
2c91809e5aba7d25015acd794b9621fe,Rear,208,1.2,73,61,Rear
2c9180a35b853b13015b8bce27c4577f,Left,244,0.7,39,56,Rear
